Date,ticker,adj_close,loaded_at
2019-11-21,CW8.PA,302.9296875,2021-10-13 08:57:26.093911
2019-11-22,CW8.PA,304.2987060546875,2021-10-13 08:57:26.093911
2019-11-25,CW8.PA,307.47039794921875,2021-10-13 08:57:26.093911
2019-11-26,CW8.PA,307.80560302734375,2021-10-13 08:57:26.093911
2019-11-27,CW8.PA,309.3153991699219,2021-10-13 08:57:26.093911
2019-11-28,CW8.PA,309.20660400390625,2021-10-13 08:57:26.093911
2019-11-29,CW8.PA,307.8330078125,2021-10-13 08:57:26.093911
2019-12-02,CW8.PA,302.7756042480469,2021-10-13 08:57:26.093911
2019-12-03,CW8.PA,300.1518859863281,2021-10-13 08:57:26.093911
2019-12-04,CW8.PA,303.8955993652344,2021-10-13 08:57:26.093911
2019-12-05,CW8.PA,302.9934997558594,2021-10-13 08:57:26.093911
2019-12-06,CW8.PA,307.8699951171875,2021-10-13 08:57:26.093911
2019-12-09,CW8.PA,306.74609375,2021-10-13 08:57:26.093911
2019-12-10,CW8.PA,305.6445007324219,2021-10-13 08:57:26.093911
2019-12-11,CW8.PA,305.6820983886719,2021-10-13 08:57:26.093911
2019-12-12,CW8.PA,306.9997863769531,2021-10-13 08:57:26.093911
2019-12-13,CW8.PA,307.65728759765625,2021-10-13 08:57:26.093911
2019-12-16,CW8.PA,310.7449951171875,2021-10-13 08:57:26.093911
2019-12-17,CW8.PA,309.8843994140625,2021-10-13 08:57:26.093911
2019-12-18,CW8.PA,310.7395935058594,2021-10-13 08:57:26.093911
2019-12-19,CW8.PA,311.1698913574219,2021-10-13 08:57:26.093911
2019-12-20,CW8.PA,313.9613037109375,2021-10-13 08:57:26.093911
2019-12-23,CW8.PA,313.6000061035156,2021-10-13 08:57:26.093911
2019-12-24,CW8.PA,313.9648132324219,2021-10-13 08:57:26.093911
2019-12-25,CW8.PA,313.9648132324219,2021-10-13 08:57:26.093911
2019-12-27,CW8.PA,313.5445861816406,2021-10-13 08:57:26.093911
2019-12-30,CW8.PA,310.34521484375,2021-10-13 08:57:26.093911
2019-12-31,CW8.PA,309.34130859375,2021-10-13 08:57:26.093911
2020-01-02,CW8.PA,313.1340026855469,2021-10-13 08:57:26.093911
2020-01-03,CW8.PA,313.1236877441406,2021-10-13 08:57:26.093911
2020-01-06,CW8.PA,312.2969970703125,2021-10-13 08:57:26.093911
2020-01-07,CW8.PA,314.0155029296875,2021-10-13 08:57:26.093911
2020-01-08,CW8.PA,314.5404052734375,2021-10-13 08:57:26.093911
2020-01-09,CW8.PA,317.3245849609375,2021-10-13 08:57:26.093911
2020-01-10,CW8.PA,317.08489990234375,2021-10-13 08:57:26.093911
2020-01-13,CW8.PA,316.65838623046875,2021-10-13 08:57:26.093911
2020-01-14,CW8.PA,317.9648132324219,2021-10-13 08:57:26.093911
2020-01-15,CW8.PA,318.0203857421875,2021-10-13 08:57:26.093911
2020-01-16,CW8.PA,319.1911926269531,2021-10-13 08:57:26.093911
2020-01-17,CW8.PA,321.9718933105469,2021-10-13 08:57:26.093911
2020-01-20,CW8.PA,322.3367004394531,2021-10-13 08:57:26.093911
2020-01-21,CW8.PA,321.8418884277344,2021-10-13 08:57:26.093911
2020-01-22,CW8.PA,322.43701171875,2021-10-13 08:57:26.093911
2020-01-23,CW8.PA,321.340087890625,2021-10-13 08:57:26.093911
2020-01-24,CW8.PA,322.81329345703125,2021-10-13 08:57:26.093911
2020-01-27,CW8.PA,315.80999755859375,2021-10-13 08:57:26.093911
2020-01-28,CW8.PA,319.45849609375,2021-10-13 08:57:26.093911
2020-01-29,CW8.PA,320.20379638671875,2021-10-13 08:57:26.093911
2020-01-30,CW8.PA,316.6575012207031,2021-10-13 08:57:26.093911
2020-01-31,CW8.PA,313.29998779296875,2021-10-13 08:57:26.093911
2020-02-03,CW8.PA,314.847412109375,2021-10-13 08:57:26.093911
2020-02-04,CW8.PA,320.69769287109375,2021-10-13 08:57:26.093911
2020-02-05,CW8.PA,323.4975891113281,2021-10-13 08:57:26.093911
2020-02-06,CW8.PA,326.0520935058594,2021-10-13 08:57:26.093911
2020-02-07,CW8.PA,325.8752136230469,2021-10-13 08:57:26.093911
2020-02-10,CW8.PA,326.7294921875,2021-10-13 08:57:26.093911
2020-02-11,CW8.PA,329.1227111816406,2021-10-13 08:57:26.093911
2020-02-12,CW8.PA,331.0425109863281,2021-10-13 08:57:26.093911
2020-02-13,CW8.PA,332.1370849609375,2021-10-13 08:57:26.093911
2020-02-14,CW8.PA,332.1000061035156,2021-10-13 08:57:26.093911
2020-02-17,CW8.PA,333.1924133300781,2021-10-13 08:57:26.093911
2020-02-18,CW8.PA,330.97711181640625,2021-10-13 08:57:26.093911
2020-02-19,CW8.PA,334.45001220703125,2021-10-13 08:57:26.093911
2020-02-20,CW8.PA,331.05169677734375,2021-10-13 08:57:26.093911
2020-02-21,CW8.PA,328.3931884765625,2021-10-13 08:57:26.093911
2020-02-24,CW8.PA,317.80670166015625,2021-10-13 08:57:26.093911
2020-02-25,CW8.PA,312.4585876464844,2021-10-13 08:57:26.093911
2020-02-26,CW8.PA,311.2724914550781,2021-10-13 08:57:26.093911
2020-02-27,CW8.PA,297.123291015625,2021-10-13 08:57:26.093911
2020-02-28,CW8.PA,285.8529968261719,2021-10-13 08:57:26.093911
2020-03-02,CW8.PA,288.747802734375,2021-10-13 08:57:26.093911
2020-03-03,CW8.PA,292.4200134277344,2021-10-13 08:57:26.093911
2020-03-04,CW8.PA,294.65008544921875,2021-10-13 08:57:26.093911
2020-03-05,CW8.PA,292.8699951171875,2021-10-13 08:57:26.093911
2020-03-06,CW8.PA,280.5513916015625,2021-10-13 08:57:26.093911
2020-03-09,CW8.PA,263.01031494140625,2021-10-13 08:57:26.093911
2020-03-10,CW8.PA,260.3168029785156,2021-10-13 08:57:26.093911
2020-03-11,CW8.PA,260.1300048828125,2021-10-13 08:57:26.093911
2020-03-12,CW8.PA,238.6300048828125,2021-10-13 08:57:26.093911
2020-03-13,CW8.PA,240.68130493164062,2021-10-13 08:57:26.093911
2020-03-16,CW8.PA,231.97000122070312,2021-10-13 08:57:26.093911
2020-03-17,CW8.PA,237.69180297851562,2021-10-13 08:57:26.093911
2020-03-18,CW8.PA,229.10650634765625,2021-10-13 08:57:26.093911
2020-03-19,CW8.PA,235.00900268554688,2021-10-13 08:57:26.093911
2020-03-20,CW8.PA,235.24989318847656,2021-10-13 08:57:26.093911
2020-03-23,CW8.PA,222.02040100097656,2021-10-13 08:57:26.093911
2020-03-24,CW8.PA,240.27439880371094,2021-10-13 08:57:26.093911
2020-03-25,CW8.PA,247.29550170898438,2021-10-13 08:57:26.093911
2020-03-26,CW8.PA,251.77090454101562,2021-10-13 08:57:26.093911
2020-03-27,CW8.PA,246.5,2021-10-13 08:57:26.093911
2020-03-30,CW8.PA,250.47979736328125,2021-10-13 08:57:26.093911
2020-03-31,CW8.PA,254.97999572753906,2021-10-13 08:57:26.093911
2020-04-01,CW8.PA,244.3157958984375,2021-10-13 08:57:26.093911
2020-04-02,CW8.PA,246.0334930419922,2021-10-13 08:57:26.093911
2020-04-03,CW8.PA,245.47129821777344,2021-10-13 08:57:26.093911
2020-04-06,CW8.PA,255.49000549316406,2021-10-13 08:57:26.093911
2020-04-07,CW8.PA,263.34320068359375,2021-10-13 08:57:26.093911
2020-04-08,CW8.PA,263.5609130859375,2021-10-13 08:57:26.093911
2020-04-09,CW8.PA,268.5215148925781,2021-10-13 08:57:26.093911
2020-04-14,CW8.PA,270.29998779296875,2021-10-13 08:57:26.093911
2020-04-15,CW8.PA,266.2799072265625,2021-10-13 08:57:26.093911
2020-04-16,CW8.PA,268.73309326171875,2021-10-13 08:57:26.093911
2020-04-17,CW8.PA,272.8691101074219,2021-10-13 08:57:26.093911
2020-04-20,CW8.PA,275.0,2021-10-13 08:57:26.093911
2020-04-21,CW8.PA,264.3587951660156,2021-10-13 08:57:26.093911
2020-04-22,CW8.PA,270.3078918457031,2021-10-13 08:57:26.093911
2020-04-23,CW8.PA,273.6785888671875,2021-10-13 08:57:26.093911
2020-04-24,CW8.PA,271.1484069824219,2021-10-13 08:57:26.093911
2020-04-27,CW8.PA,277.42529296875,2021-10-13 08:57:26.093911
2020-04-28,CW8.PA,279.5198974609375,2021-10-13 08:57:26.093911
2020-04-29,CW8.PA,284.3898010253906,2021-10-13 08:57:26.093911
2020-04-30,CW8.PA,279.24578857421875,2021-10-13 08:57:26.093911
2020-05-04,CW8.PA,270.598388671875,2021-10-13 08:57:26.093911
2020-05-05,CW8.PA,279.00469970703125,2021-10-13 08:57:26.093911
2020-05-06,CW8.PA,277.6722106933594,2021-10-13 08:57:26.093911
2020-05-07,CW8.PA,280.70050048828125,2021-10-13 08:57:26.093911
2020-05-08,CW8.PA,282.3268127441406,2021-10-13 08:57:26.093911
2020-05-11,CW8.PA,283.3941955566406,2021-10-13 08:57:26.093911
2020-05-12,CW8.PA,283.0,2021-10-13 08:57:26.093911
2020-05-13,CW8.PA,276.16448974609375,2021-10-13 08:57:26.093911
2020-05-14,CW8.PA,272.806396484375,2021-10-13 08:57:26.093911
2020-05-15,CW8.PA,274.6285095214844,2021-10-13 08:57:26.093911
2020-05-18,CW8.PA,284.5255126953125,2021-10-13 08:57:26.093911
2020-05-19,CW8.PA,283.59539794921875,2021-10-13 08:57:26.093911
2020-05-20,CW8.PA,284.5768127441406,2021-10-13 08:57:26.093911
2020-05-21,CW8.PA,281.85198974609375,2021-10-13 08:57:26.093911
2020-05-22,CW8.PA,282.7095947265625,2021-10-13 08:57:26.093911
2020-05-25,CW8.PA,288.01348876953125,2021-10-13 08:57:26.093911
2020-05-26,CW8.PA,288.17059326171875,2021-10-13 08:57:26.093911
2020-05-27,CW8.PA,287.5,2021-10-13 08:57:26.093911
2020-05-28,CW8.PA,291.335205078125,2021-10-13 08:57:26.093911
2020-05-29,CW8.PA,285.8371887207031,2021-10-13 08:57:26.093911
2020-06-01,CW8.PA,290.00579833984375,2021-10-13 08:57:26.093911
2020-06-02,CW8.PA,290.6275939941406,2021-10-13 08:57:26.093911
2020-06-03,CW8.PA,295.3747863769531,2021-10-13 08:57:26.093911
2020-06-04,CW8.PA,292.29998779296875,2021-10-13 08:57:26.093911
2020-06-05,CW8.PA,300.44500732421875,2021-10-13 08:57:26.093911
2020-06-08,CW8.PA,300.7742919921875,2021-10-13 08:57:26.093911
2020-06-09,CW8.PA,298.7654113769531,2021-10-13 08:57:26.093911
2020-06-10,CW8.PA,298.0,2021-10-13 08:57:26.093911
2020-06-11,CW8.PA,286.705810546875,2021-10-13 08:57:26.093911
2020-06-12,CW8.PA,285.5002136230469,2021-10-13 08:57:26.093911
2020-06-15,CW8.PA,283.989990234375,2021-10-13 08:57:26.093911
2020-06-16,CW8.PA,293.87890625,2021-10-13 08:57:26.093911
2020-06-17,CW8.PA,295.5888977050781,2021-10-13 08:57:26.093911
2020-06-18,CW8.PA,294.3194885253906,2021-10-13 08:57:26.093911
2020-06-19,CW8.PA,296.7998962402344,2021-10-13 08:57:26.093911
2020-06-22,CW8.PA,293.12249755859375,2021-10-13 08:57:26.093911
2020-06-23,CW8.PA,295.82708740234375,2021-10-13 08:57:26.093911
2020-06-24,CW8.PA,288.3055114746094,2021-10-13 08:57:26.093911
2020-06-25,CW8.PA,288.5,2021-10-13 08:57:26.093911
2020-06-26,CW8.PA,288.1622009277344,2021-10-13 08:57:26.093911
2020-06-29,CW8.PA,288.5621032714844,2021-10-13 08:57:26.093911
2020-06-30,CW8.PA,290.7499084472656,2021-10-13 08:57:26.093911
2020-07-01,CW8.PA,292.4259033203125,2021-10-13 08:57:26.093911
2020-07-02,CW8.PA,297.1275939941406,2021-10-13 08:57:26.093911
2020-07-03,CW8.PA,295.0502014160156,2021-10-13 08:57:26.093911
2020-07-06,CW8.PA,299.0215148925781,2021-10-13 08:57:26.093911
2020-07-07,CW8.PA,298.73388671875,2021-10-13 08:57:26.093911
2020-07-08,CW8.PA,294.6789855957031,2021-10-13 08:57:26.093911
2020-07-09,CW8.PA,293.84130859375,2021-10-13 08:57:26.093911
2020-07-10,CW8.PA,296.67889404296875,2021-10-13 08:57:26.093911
2020-07-13,CW8.PA,301.4049072265625,2021-10-13 08:57:26.093911
2020-07-14,CW8.PA,295.7430114746094,2021-10-13 08:57:26.093911
2020-07-15,CW8.PA,300.24481201171875,2021-10-13 08:57:26.093911
2020-07-16,CW8.PA,298.70709228515625,2021-10-13 08:57:26.093911
2020-07-17,CW8.PA,299.28271484375,2021-10-13 08:57:26.093911
2020-07-20,CW8.PA,301.0,2021-10-13 08:57:26.093911
2020-07-21,CW8.PA,302.8811950683594,2021-10-13 08:57:26.093911
2020-07-22,CW8.PA,299.568603515625,2021-10-13 08:57:26.093911
2020-07-23,CW8.PA,299.64959716796875,2021-10-13 08:57:26.093911
2020-07-24,CW8.PA,294.4117126464844,2021-10-13 08:57:26.093911
2020-07-27,CW8.PA,292.2301025390625,2021-10-13 08:57:26.093911
2020-07-28,CW8.PA,294.3096008300781,2021-10-13 08:57:26.093911
2020-07-29,CW8.PA,293.65771484375,2021-10-13 08:57:26.093911
2020-07-30,CW8.PA,290.8815002441406,2021-10-13 08:57:26.093911
2020-07-31,CW8.PA,290.0,2021-10-13 08:57:26.093911
2020-08-03,CW8.PA,296.139892578125,2021-10-13 08:57:26.093911
2020-08-04,CW8.PA,296.2096862792969,2021-10-13 08:57:26.093911
2020-08-05,CW8.PA,296.0950927734375,2021-10-13 08:57:26.093911
2020-08-06,CW8.PA,296.08599853515625,2021-10-13 08:57:26.093911
2020-08-07,CW8.PA,298.7065124511719,2021-10-13 08:57:26.093911
2020-08-10,CW8.PA,299.4501953125,2021-10-13 08:57:26.093911
2020-08-11,CW8.PA,301.8345031738281,2021-10-13 08:57:26.093911
2020-08-12,CW8.PA,303.418701171875,2021-10-13 08:57:26.093911
2020-08-13,CW8.PA,302.6816101074219,2021-10-13 08:57:26.093911
2020-08-14,CW8.PA,301.47930908203125,2021-10-13 08:57:26.093911
2020-08-17,CW8.PA,301.83489990234375,2021-10-13 08:57:26.093911
2020-08-18,CW8.PA,300.8251037597656,2021-10-13 08:57:26.093911
2020-08-19,CW8.PA,302.5423889160156,2021-10-13 08:57:26.093911
2020-08-20,CW8.PA,301.2066955566406,2021-10-13 08:57:26.093911
2020-08-21,CW8.PA,303.0802917480469,2021-10-13 08:57:26.093911
2020-08-24,CW8.PA,305.9103088378906,2021-10-13 08:57:26.093911
2020-08-25,CW8.PA,306.07958984375,2021-10-13 08:57:26.093911
2020-08-26,CW8.PA,308.4075927734375,2021-10-13 08:57:26.093911
2020-08-27,CW8.PA,310.4241943359375,2021-10-13 08:57:26.093911
2020-08-28,CW8.PA,307.9173889160156,2021-10-13 08:57:26.093911
2020-08-31,CW8.PA,306.8146057128906,2021-10-13 08:57:26.093911
2020-09-01,CW8.PA,307.8164978027344,2021-10-13 08:57:26.093911
2020-09-02,CW8.PA,313.28179931640625,2021-10-13 08:57:26.093911
2020-09-03,CW8.PA,307.54669189453125,2021-10-13 08:57:26.093911
2020-09-04,CW8.PA,301.095703125,2021-10-13 08:57:26.093911
2020-09-07,CW8.PA,305.3857116699219,2021-10-13 08:57:26.093911
2020-09-08,CW8.PA,300.00909423828125,2021-10-13 08:57:26.093911
2020-09-09,CW8.PA,303.2987976074219,2021-10-13 08:57:26.093911
2020-09-10,CW8.PA,302.1025085449219,2021-10-13 08:57:26.093911
2020-09-11,CW8.PA,300.14019775390625,2021-10-13 08:57:26.093911
2020-09-14,CW8.PA,302.6199951171875,2021-10-13 08:57:26.093911
2020-09-15,CW8.PA,305.13848876953125,2021-10-13 08:57:26.093911
2020-09-16,CW8.PA,306.1430969238281,2021-10-13 08:57:26.093911
2020-09-17,CW8.PA,302.30828857421875,2021-10-13 08:57:26.093911
2020-09-18,CW8.PA,299.31878662109375,2021-10-13 08:57:26.093911
2020-09-21,CW8.PA,293.19580078125,2021-10-13 08:57:26.093911
2020-09-22,CW8.PA,296.7536926269531,2021-10-13 08:57:26.093911
2020-09-23,CW8.PA,299.322998046875,2021-10-13 08:57:26.093911
2020-09-24,CW8.PA,295.7518005371094,2021-10-13 08:57:26.093911
2020-09-25,CW8.PA,297.8476867675781,2021-10-13 08:57:26.093911
2020-09-28,CW8.PA,304.0474853515625,2021-10-13 08:57:26.093911
2020-09-29,CW8.PA,301.5205078125,2021-10-13 08:57:26.093911
2020-09-30,CW8.PA,303.3291015625,2021-10-13 08:57:26.093911
2020-10-01,CW8.PA,304.0939025878906,2021-10-13 08:57:26.093911
2020-10-02,CW8.PA,302.88330078125,2021-10-13 08:57:26.093911
2020-10-05,CW8.PA,304.7113037109375,2021-10-13 08:57:26.093911
2020-10-06,CW8.PA,305.67041015625,2021-10-13 08:57:26.093911
2020-10-07,CW8.PA,306.3407897949219,2021-10-13 08:57:26.093911
2020-10-08,CW8.PA,308.4100036621094,2021-10-13 08:57:26.093911
2020-10-09,CW8.PA,310.026611328125,2021-10-13 08:57:26.093911
2020-10-12,CW8.PA,314.31219482421875,2021-10-13 08:57:26.093911
2020-10-13,CW8.PA,315.3999938964844,2021-10-13 08:57:26.093911
2020-10-14,CW8.PA,313.92999267578125,2021-10-13 08:57:26.093911
2020-10-15,CW8.PA,310.5047912597656,2021-10-13 08:57:26.093911
2020-10-16,CW8.PA,313.36151123046875,2021-10-13 08:57:26.093911
2020-10-19,CW8.PA,310.2349853515625,2021-10-13 08:57:26.093911
2020-10-20,CW8.PA,307.0989074707031,2021-10-13 08:57:26.093911
2020-10-21,CW8.PA,305.48858642578125,2021-10-13 08:57:26.093911
2020-10-22,CW8.PA,305.5209045410156,2021-10-13 08:57:26.093911
2020-10-23,CW8.PA,306.8934020996094,2021-10-13 08:57:26.093911
2020-10-26,CW8.PA,302.0516052246094,2021-10-13 08:57:26.093911
2020-10-27,CW8.PA,301.88128662109375,2021-10-13 08:57:26.093911
2020-10-28,CW8.PA,295.5263977050781,2021-10-13 08:57:26.093911
2020-10-29,CW8.PA,297.4112854003906,2021-10-13 08:57:26.093911
2020-10-30,CW8.PA,295.3533935546875,2021-10-13 08:57:26.093911
2020-11-02,CW8.PA,299.3908996582031,2021-10-13 08:57:26.093911
2020-11-03,CW8.PA,304.4100036621094,2021-10-13 08:57:26.093911
2020-11-04,CW8.PA,311.03948974609375,2021-10-13 08:57:26.093911
2020-11-05,CW8.PA,313.5828857421875,2021-10-13 08:57:26.093911
2020-11-06,CW8.PA,311.7226867675781,2021-10-13 08:57:26.093911
2020-11-09,CW8.PA,322.6893005371094,2021-10-13 08:57:26.093911
2020-11-10,CW8.PA,318.3608093261719,2021-10-13 08:57:26.093911
2020-11-11,CW8.PA,322.7486877441406,2021-10-13 08:57:26.093911
2020-11-12,CW8.PA,319.8999938964844,2021-10-13 08:57:26.093911
2020-11-13,CW8.PA,319.6199951171875,2021-10-13 08:57:26.093911
2020-11-16,CW8.PA,324.752197265625,2021-10-13 08:57:26.093911
2020-11-17,CW8.PA,323.67999267578125,2021-10-13 08:57:26.093911
2020-11-18,CW8.PA,324.3699951171875,2021-10-13 08:57:26.093911
2020-11-19,CW8.PA,321.3977966308594,2021-10-13 08:57:26.093911
2020-11-20,CW8.PA,321.5,2021-10-13 08:57:26.093911
2020-11-23,CW8.PA,322.1997985839844,2021-10-13 08:57:26.093911
2020-11-24,CW8.PA,326.90179443359375,2021-10-13 08:57:26.093911
2020-11-25,CW8.PA,326.1413879394531,2021-10-13 08:57:26.093911
2020-11-26,CW8.PA,326.52630615234375,2021-10-13 08:57:26.093911
2020-11-27,CW8.PA,326.6534118652344,2021-10-13 08:57:26.093911
2020-11-30,CW8.PA,322.9547119140625,2021-10-13 08:57:26.093911
2020-12-01,CW8.PA,326.1506042480469,2021-10-13 08:57:26.093911
2020-12-02,CW8.PA,324.52459716796875,2021-10-13 08:57:26.093911
2020-12-03,CW8.PA,324.5763854980469,2021-10-13 08:57:26.093911
2020-12-04,CW8.PA,326.4112854003906,2021-10-13 08:57:26.093911
2020-12-07,CW8.PA,326.4010009765625,2021-10-13 08:57:26.093911
2020-12-08,CW8.PA,327.5273132324219,2021-10-13 08:57:26.093911
2020-12-09,CW8.PA,328.1419982910156,2021-10-13 08:57:26.093911
2020-12-10,CW8.PA,326.1883850097656,2021-10-13 08:57:26.093911
2020-12-11,CW8.PA,323.96148681640625,2021-10-13 08:57:26.093911
2020-12-14,CW8.PA,325.7091064453125,2021-10-13 08:57:26.093911
2020-12-15,CW8.PA,325.3138122558594,2021-10-13 08:57:26.093911
2020-12-16,CW8.PA,327.5903015136719,2021-10-13 08:57:26.093911
2020-12-17,CW8.PA,327.58990478515625,2021-10-13 08:57:26.093911
2020-12-18,CW8.PA,327.0151062011719,2021-10-13 08:57:26.093911
2020-12-21,CW8.PA,322.9291076660156,2021-10-13 08:57:26.093911
2020-12-22,CW8.PA,326.2184143066406,2021-10-13 08:57:26.093911
2020-12-23,CW8.PA,326.5101013183594,2021-10-13 08:57:26.093911
2020-12-24,CW8.PA,327.8139953613281,2021-10-13 08:57:26.093911
2020-12-28,CW8.PA,329.6741027832031,2021-10-13 08:57:26.093911
2020-12-29,CW8.PA,329.85650634765625,2021-10-13 08:57:26.093911
2020-12-30,CW8.PA,329.08428955078125,2021-10-13 08:57:26.093911
2020-12-31,CW8.PA,328.6885070800781,2021-10-13 08:57:26.093911
2021-01-04,CW8.PA,327.29010009765625,2021-10-13 08:57:26.093911
2021-01-05,CW8.PA,327.6839904785156,2021-10-13 08:57:26.093911
2021-01-06,CW8.PA,332.5303955078125,2021-10-13 08:57:26.093911
2021-01-07,CW8.PA,334.63848876953125,2021-10-13 08:57:26.093911
2021-01-08,CW8.PA,337.0273132324219,2021-10-13 08:57:26.093911
2021-01-11,CW8.PA,338.3598937988281,2021-10-13 08:57:26.093911
2021-01-12,CW8.PA,338.0751953125,2021-10-13 08:57:26.093911
2021-01-13,CW8.PA,338.8756103515625,2021-10-13 08:57:26.093911
2021-01-14,CW8.PA,340.6243896484375,2021-10-13 08:57:26.093911
2021-01-15,CW8.PA,337.8829040527344,2021-10-13 08:57:26.093911
2021-01-18,CW8.PA,338.3641052246094,2021-10-13 08:57:26.093911
2021-01-19,CW8.PA,337.918701171875,2021-10-13 08:57:26.093911
2021-01-20,CW8.PA,342.4789123535156,2021-10-13 08:57:26.093911
2021-01-21,CW8.PA,342.6400146484375,2021-10-13 08:57:26.093911
2021-01-22,CW8.PA,340.033203125,2021-10-13 08:57:26.093911
2021-01-25,CW8.PA,339.4797058105469,2021-10-13 08:57:26.093911
2021-01-26,CW8.PA,341.2121887207031,2021-10-13 08:57:26.093911
2021-01-27,CW8.PA,336.9656066894531,2021-10-13 08:57:26.093911
2021-01-28,CW8.PA,337.56329345703125,2021-10-13 08:57:26.093911
2021-01-29,CW8.PA,330.7618103027344,2021-10-13 08:57:26.093911
2021-02-01,CW8.PA,334.993408203125,2021-10-13 08:57:26.093911
2021-02-02,CW8.PA,342.20001220703125,2021-10-13 08:57:26.093911
2021-02-03,CW8.PA,342.6651916503906,2021-10-13 08:57:26.093911
2021-02-04,CW8.PA,345.6642150878906,2021-10-13 08:57:26.093911
2021-02-05,CW8.PA,346.80828857421875,2021-10-13 08:57:26.093911
2021-02-08,CW8.PA,348.13250732421875,2021-10-13 08:57:26.093911
2021-02-09,CW8.PA,347.7323913574219,2021-10-13 08:57:26.093911
2021-02-10,CW8.PA,346.69879150390625,2021-10-13 08:57:26.093911
2021-02-11,CW8.PA,348.2795104980469,2021-10-13 08:57:26.093911
2021-02-12,CW8.PA,349.4309997558594,2021-10-13 08:57:26.093911
2021-02-15,CW8.PA,352.4613952636719,2021-10-13 08:57:26.093911
2021-02-16,CW8.PA,351.4580993652344,2021-10-13 08:57:26.093911
2021-02-17,CW8.PA,350.3399963378906,2021-10-13 08:57:26.093911
2021-02-18,CW8.PA,348.2908020019531,2021-10-13 08:57:26.093911
2021-02-19,CW8.PA,349.5799865722656,2021-10-13 08:57:26.093911
2021-02-22,CW8.PA,346.0790100097656,2021-10-13 08:57:26.093911
2021-02-23,CW8.PA,343.5513916015625,2021-10-13 08:57:26.093911
2021-02-24,CW8.PA,346.81060791015625,2021-10-13 08:57:26.093911
2021-02-25,CW8.PA,343.36749267578125,2021-10-13 08:57:26.093911
2021-02-26,CW8.PA,341.0456848144531,2021-10-13 08:57:26.093911
2021-03-01,CW8.PA,347.5710144042969,2021-10-13 08:57:26.093911
2021-03-02,CW8.PA,345.6747131347656,2021-10-13 08:57:26.093911
2021-03-03,CW8.PA,344.94000244140625,2021-10-13 08:57:26.093911
2021-03-04,CW8.PA,342.21319580078125,2021-10-13 08:57:26.093911
2021-03-05,CW8.PA,338.3887939453125,2021-10-13 08:57:26.093911
2021-03-08,CW8.PA,349.3572082519531,2021-10-13 08:57:26.093911
2021-03-09,CW8.PA,350.8742980957031,2021-10-13 08:57:26.093911
2021-03-10,CW8.PA,352.1000061035156,2021-10-13 08:57:26.093911
2021-03-11,CW8.PA,354.06719970703125,2021-10-13 08:57:26.093911
2021-03-12,CW8.PA,352.65240478515625,2021-10-13 08:57:26.093911
2021-03-15,CW8.PA,354.7239990234375,2021-10-13 08:57:26.093911
2021-03-16,CW8.PA,358.10699462890625,2021-10-13 08:57:26.093911
2021-03-17,CW8.PA,355.8821105957031,2021-10-13 08:57:26.093911
2021-03-18,CW8.PA,357.1062927246094,2021-10-13 08:57:26.093911
2021-03-19,CW8.PA,354.42449951171875,2021-10-13 08:57:26.093911
2021-03-22,CW8.PA,355.1451110839844,2021-10-13 08:57:26.093911
